t_wall_s,step,x_m,y_m,yaw_deg,v_mps,w_radps,v_cmd_mps,w_cmd_radps,goal_dist_m,min_clearance_m,collided
152.650,1402,901.360,893.079,46.219,8.900,0.000,8.900,0.000,74.873,287.939,0
152.758,1403,901.976,893.721,46.219,8.900,0.000,8.900,0.000,73.984,288.531,0
152.866,1404,902.591,894.364,46.219,8.900,0.000,8.900,0.000,73.096,289.123,0
152.975,1405,903.207,895.006,46.219,8.900,0.000,8.900,0.000,72.207,289.714,0
153.083,1406,903.823,895.649,46.219,8.900,0.000,8.900,0.000,71.319,290.306,0
153.193,1407,904.439,896.291,46.219,8.900,0.000,8.900,0.000,70.430,290.898,0
153.303,1408,905.055,896.934,46.219,8.900,0.000,8.900,0.000,69.542,291.490,0
153.412,1409,905.670,897.577,46.219,8.900,0.000,8.900,0.000,68.654,292.082,0
153.520,1410,906.282,898.223,46.601,8.900,0.067,8.900,0.067,67.765,292.674,0
153.630,1411,906.893,898.870,46.601,8.900,0.000,8.900,0.000,66.877,293.261,0
153.738,1412,907.505,899.517,46.601,8.900,0.000,8.900,0.000,65.988,293.848,0
153.848,1413,908.116,900.163,46.601,8.900,0.000,8.900,0.000,65.099,294.435,0
153.956,1414,908.728,900.810,46.601,8.900,0.000,8.900,0.000,64.211,295.022,0
154.066,1415,909.339,901.457,46.601,8.900,0.000,8.900,0.000,63.323,295.610,0
154.174,1416,909.951,902.103,46.601,8.900,0.000,8.900,0.000,62.434,296.197,0
154.284,1417,910.558,902.754,46.983,8.900,0.067,8.900,0.067,61.546,296.784,0
154.393,1418,911.165,903.405,46.983,8.900,0.000,8.900,0.000,60.657,297.367,0
154.505,1419,911.772,904.055,46.983,8.900,0.000,8.900,0.000,59.768,297.949,0
154.612,1420,912.380,904.706,46.983,8.900,0.000,8.900,0.000,58.880,298.532,0
154.720,1421,912.987,905.357,46.983,8.900,0.000,8.900,0.000,57.991,299.115,0
154.829,1422,913.594,906.008,46.983,8.900,0.000,8.900,0.000,57.103,299.697,0
154.937,1423,914.201,906.658,46.983,8.900,0.000,8.900,0.000,56.214,300.280,0
155.046,1424,914.804,907.313,47.365,8.900,0.067,8.900,0.067,55.326,300.863,0
155.153,1425,915.407,907.968,47.365,8.900,0.000,8.900,0.000,54.437,301.441,0
155.264,1426,916.010,908.623,47.365,8.900,0.000,8.900,0.000,53.549,302.019,0
155.371,1427,916.612,909.277,47.365,8.900,0.000,8.900,0.000,52.660,302.597,0
155.479,1428,917.215,909.932,47.365,8.900,0.000,8.900,0.000,51.771,303.175,0
155.590,1429,917.818,910.587,47.365,8.900,0.000,8.900,0.000,50.883,303.753,0
155.699,1430,918.416,911.246,47.747,8.900,0.067,8.900,0.067,49.994,304.331,0
155.807,1431,919.015,911.904,47.747,8.900,0.000,8.900,0.000,49.106,304.904,0
155.918,1432,919.613,912.563,47.747,8.900,0.000,8.900,0.000,48.217,305.478,0
156.027,1433,920.212,913.222,47.747,8.900,0.000,8.900,0.000,47.328,306.051,0
156.136,1434,920.810,913.881,47.747,8.900,0.000,8.900,0.000,46.440,306.624,0
156.244,1435,921.409,914.539,47.747,8.900,0.000,8.900,0.000,45.551,307.198,0
156.351,1436,922.003,915.202,48.129,8.900,0.067,8.900,0.067,44.663,307.771,0
156.461,1437,922.597,915.865,48.129,8.900,0.000,8.900,0.000,43.774,308.340,0
156.571,1438,923.191,916.528,48.129,8.900,0.000,8.900,0.000,42.885,308.909,0
156.679,1439,923.785,917.190,48.129,8.900,0.000,8.900,0.000,41.997,309.477,0
156.788,1440,924.379,917.853,48.129,8.900,0.000,8.900,0.000,41.108,310.046,0
156.897,1441,924.968,918.520,48.511,8.900,0.067,8.900,0.067,40.219,310.615,0
157.005,1442,925.558,919.186,48.511,8.900,0.000,8.900,0.000,39.330,311.179,0
157.116,1443,926.148,919.853,48.511,8.900,0.000,8.900,0.000,38.442,311.743,0
157.222,1444,926.737,920.520,48.511,8.900,0.000,8.900,0.000,37.553,312.307,0
157.330,1445,927.327,921.186,48.511,8.900,0.000,8.900,0.000,36.665,312.871,0
157.441,1446,927.912,921.857,48.893,8.900,0.067,8.900,0.067,35.776,313.435,0
157.549,1447,928.497,922.528,48.893,8.900,0.000,8.900,0.000,34.887,313.994,0
157.659,1448,929.082,923.198,48.893,8.900,0.000,8.900,0.000,33.998,314.553,0
157.769,1449,929.667,923.869,48.893,8.900,0.000,8.900,0.000,33.110,315.112,0
157.878,1450,930.248,924.543,49.275,8.900,0.067,8.900,0.067,32.221,315.671,0
157.989,1451,930.829,925.218,49.275,8.900,0.000,8.900,0.000,31.332,316.226,0
158.098,1452,931.409,925.892,49.275,8.900,0.000,8.900,0.000,30.443,316.780,0
158.206,1453,931.986,926.571,49.657,8.900,0.067,8.900,0.067,29.554,317.334,0
158.315,1454,932.562,927.249,49.657,8.900,0.000,8.900,0.000,28.665,317.884,0
158.424,1455,933.138,927.927,49.657,8.900,0.000,8.900,0.000,27.776,318.433,0
158.532,1456,933.714,928.606,49.657,8.900,0.000,8.900,0.000,26.888,318.983,0
158.640,1457,934.286,929.288,50.038,8.900,0.067,8.900,0.067,25.999,319.533,0
158.751,1458,934.845,929.956,50.038,8.712,0.000,8.712,0.000,25.129,320.077,0
158.860,1459,935.389,930.604,50.038,8.462,0.000,8.462,0.000,24.283,320.612,0
158.969,1460,935.912,931.237,50.420,8.212,0.067,8.212,0.067,23.463,321.134,0
159.079,1461,936.419,931.851,50.420,7.962,0.000,7.962,0.000,22.668,321.639,0
159.188,1462,936.911,932.445,50.420,7.712,0.000,7.712,0.000,21.897,322.131,0
159.295,1463,937.386,933.020,50.420,7.462,0.000,7.462,0.000,21.152,322.611,0
159.406,1464,937.842,933.579,50.802,7.212,0.067,7.212,0.067,20.432,323.077,0
159.513,1465,938.282,934.119,50.802,6.962,0.000,6.962,0.000,19.736,323.527,0
159.621,1466,938.706,934.639,50.802,6.712,0.000,6.712,0.000,19.066,323.965,0
159.728,1467,939.115,935.140,50.802,6.462,0.000,6.462,0.000,18.420,324.389,0
159.837,1468,939.504,935.624,51.184,6.212,0.067,6.212,0.067,17.800,324.802,0
159.947,1469,939.878,936.089,51.184,5.962,0.000,5.962,0.000,17.204,325.198,0
160.055,1470,940.236,936.534,51.184,5.712,0.000,5.712,0.000,16.634,325.581,0
160.164,1471,940.586,936.969,51.184,5.587,0.000,5.587,0.000,16.076,325.953,0
160.273,1472,940.918,937.387,51.566,5.337,0.067,5.337,0.067,15.542,326.318,0
160.384,1473,941.242,937.796,51.566,5.212,0.000,5.212,0.000,15.022,326.668,0
160.492,1474,941.551,938.184,51.566,4.962,0.000,4.962,0.000,14.526,327.012,0
